uid, ExecutingPending, AgentStagingOutput, PendingInputStaging, FAILED, StagingInput, StagingOutput, Executing, AgentStagingInputPending, Done, AgentStagingOutputPending, AllocatingPending, New, Allocating, AgentStagingInput, PendingOutputStaging, 
unit.000512, 1097.44860005, 1100.74000001, 1096.95600009, 1107.70650005, 1097.24540019, 1101.39900017, 1097.45220017, 1097.27060008, 1101.42410016, 1100.74110007, 1097.4466002, 1096.82830024, 1097.44830012, 1097.43600011, 1100.78390002, 
unit.000147, 142.990100145, 145.023599863, 142.425100088, 150.40530014, 142.457700253, 145.921700239, 142.99360013, 142.482700109, 145.946800232, 144.959700108, 142.981000185, 142.2979002, 142.989900112, 142.79700017, 145.058699846, 
unit.000144, 139.580000162, 144.358999968, 138.953500271, 150.455900192, 139.276900053, 145.848100185, 139.583500147, 139.302000284, 145.873200178, 142.748200178, 139.577800035, 138.826200247, 139.579699993, 139.53030014, 144.364199877, 
unit.000145, 139.662800074, 144.564699888, 139.086600065, 150.506700277, 139.27940011, 145.870800257, 139.666300058, 139.304600239, 145.895900249, 142.751399994, 139.648700237, 138.959400177, 139.659199953, 139.578700066, 144.600699902, 
unit.000142, 137.51060009, 143.749300003, 136.766000271, 150.557100058, 137.173400164, 145.695500135, 137.514200211, 137.198500156, 145.720600128, 140.034200191, 137.508200169, 136.63890028, 137.510300159, 137.485000134, 143.829400063, 
unit.000143, 137.539999962, 143.714799881, 136.899000168, 150.607700109, 137.175900221, 145.644300222, 137.543600082, 137.201000214, 145.669500113, 140.033200026, 137.53760004, 136.771400213, 137.539700031, 137.509800196, 143.72059989, 
unit.000313, 166.532099962, 840.59469986, 165.212700129, 933.188700199, 166.156100273, 924.999100208, 166.535700083, 166.181200266, 929.27940011, 840.595400095, 166.52940011, 165.085000277, 166.531700134, 166.470600128, 840.59829998, 
unit.000312, 165.884200096, 821.843199968, 165.079900265, 933.239900112, 165.128700256, 924.930300236, 165.887800217, 165.153800249, 929.229400158, 821.844000101, 165.881700039, 164.952100277, 165.88380003, 165.836400032, 821.888999939, 
unit.000311, 165.837200165, 824.970399857, 164.945500135, 925.56670022, 165.078000069, 920.726100206, 165.841200113, 165.10340023, 924.967400074, 824.971100092, 165.83460021, 164.818200111, 165.836800098, 165.723400116, 825.035699844, 
unit.000310, 165.727200031, 963.467499971, 164.8131001, 972.537400246, 165.077300072, 965.81850028, 165.730800152, 165.102800131, 970.187600136, 963.468100071, 165.721900225, 164.682300091, 165.726799965, 165.662900209, 963.513700008, 
unit.000317, 166.715500116, 829.719300032, 165.764000177, 940.960200071, 166.260000229, 933.640700102, 166.728100061, 166.285300255, 937.906000137, 829.720100164, 166.713200092, 165.623300076, 166.715199947, 166.69960022, 829.769299984, 
unit.000316, 166.700999975, 1041.02819991, 165.617400169, 1049.36380029, 166.259300232, 1042.23510027, 166.707000017, 166.284600258, 1046.81390023, 1041.02860022, 166.698600054, 165.484700203, 166.700700045, 166.679800034, 1041.06480002, 
unit.000315, 166.681200027, 837.678600073, 165.479500055, 937.066600084, 166.208600283, 929.306200266, 166.685000181, 166.233800173, 933.614600182, 837.679400206, 166.678600073, 165.351500273, 166.680799961, 166.629300117, 837.750099897, 
unit.000314, 166.629199982, 885.609099865, 165.345800161, 937.117300272, 166.208000183, 929.255700111, 166.633599997, 166.233300209, 933.622500181, 885.6098001, 166.626600027, 165.218200207, 166.628800154, 166.530600071, 885.659800053, 
unit.000319, 166.861999989, 935.954200029, 166.031100273, 945.272500277, 166.311100245, 937.994600058, 166.875699997, 166.336700201, 942.55700016, 935.955000162, 166.85890007, 165.903800249, 166.861500025, 166.800600052, 936.036799908, 
unit.000318, 166.802099943, 933.537199974, 165.897600174, 941.017500162, 166.310400248, 933.671300173, 166.826600075, 166.335600138, 937.968500137, 933.53820014, 166.799400091, 165.770200253, 166.801700115, 166.714300156, 933.595099926, 
unit.000032, 127.936800003, 138.410899878, 117.224700212, 143.524200201, 117.994300127, 139.360800266, 128.029000044, 118.019500256, 139.385800123, 137.796900034, 127.934900045, 115.677500248, 127.936500072, 127.926900148, 138.443000078, 
unit.000033, 127.952399969, 138.28760004, 117.275300264, 143.574800253, 118.045400143, 139.411500216, 128.04880023, 118.070500135, 139.436800241, 137.79550004, 127.950600147, 115.678400278, 127.952100039, 127.943300009, 138.327600002, 
unit.000139, 137.406000137, 143.659699917, 136.367100239, 151.271100283, 137.074300051, 145.59340024, 137.411300182, 137.099500179, 145.618500233, 140.032299995, 137.399000168, 136.239900112, 137.405600071, 137.373700142, 143.668299913, 
unit.000138, 137.38470006, 143.721299887, 136.234900236, 151.423900127, 137.071900129, 145.667400122, 137.38830018, 137.097000122, 145.692500114, 140.033800125, 137.372700214, 136.107000113, 137.37770009, 137.331700087, 143.748699903, 
unit.000036, 128.025500059, 138.240200043, 117.503000259, 143.728000164, 118.299000263, 139.642500162, 128.155400038, 118.324100256, 139.667700052, 137.794300079, 128.023700237, 115.681200266, 128.025300026, 128.015500069, 138.2493999, 
unit.000037, 128.048599958, 132.555299997, 117.578800201, 134.79970026, 118.35070014, 133.978900194, 128.226900101, 118.375700235, 134.004100084, 132.529200077, 128.046500206, 115.682100058, 128.04820013, 128.040100098, 132.557800055, 
unit.000034, 127.976999998, 138.499300003, 117.351100206, 143.77850008, 118.146100283, 139.490500212, 128.081100225, 118.171200275, 139.515700102, 137.898900032, 127.97510004, 115.67930007, 127.976700068, 127.967900038, 138.508100033, 
unit.000035, 128.000699997, 138.21359992, 117.427100182, 143.829100132, 118.197900057, 139.563900232, 128.111200094, 118.223300219, 139.589200258, 137.793900013, 127.998800039, 115.6802001, 128.000400066, 127.992200136, 138.239599943, 
unit.000133, 136.273300171, 138.810600042, 135.56580019, 143.879800081, 135.891300201, 139.716800213, 136.276800156, 135.916500092, 139.743800163, 138.80700016, 136.271100044, 135.438400269, 136.273000002, 136.246900082, 138.813499928, 
unit.000132, 136.248000145, 138.927199841, 135.433400154, 143.930900097, 135.890800238, 139.898300171, 136.25150013, 135.916100264, 139.923400164, 138.911500216, 136.245900154, 135.306200266, 136.247699976, 136.225300074, 138.930099964, 
unit.000131, 136.226400137, 138.912199974, 135.300800085, 145.051800251, 135.84070015, 139.796000242, 136.229800224, 135.865700245, 139.821000099, 138.909200191, 136.224300146, 135.173600197, 136.226099968, 136.203500032, 138.915299892, 
unit.000039, 128.093300104, 132.539299965, 117.705400229, 134.90440011, 118.501700163, 134.113600254, 128.297600031, 118.526900053, 134.138700247, 132.526500225, 128.091500044, 115.684000254, 128.093100071, 128.085000038, 132.541800022, 
unit.000137, 137.341099977, 143.650899887, 136.10160017, 150.151400089, 137.023300171, 145.565600157, 137.344700098, 137.048700094, 145.590600252, 140.031700134, 137.330600023, 135.974500179, 137.337599993, 137.30700016, 143.65899992, 
unit.000136, 136.338500023, 138.923399925, 135.96930027, 143.983500242, 135.99450016, 139.872200251, 136.342000008, 136.019800186, 139.897300243, 138.910800219, 136.336300135, 135.839200258, 136.338200092, 136.315500021, 138.926499844, 
unit.000135, 136.316600084, 138.814199924, 135.833800077, 144.036000252, 135.946000099, 139.745200157, 136.320100069, 135.971200228, 139.770200253, 138.807500124, 136.314500093, 135.705900192, 136.316300154, 136.294100046, 138.817100048, 
unit.000134, 136.295200109, 138.915899992, 135.700400114, 144.087000132, 135.94170022, 139.820500135, 136.298700094, 135.969000101, 139.846300125, 138.909600019, 136.293200016, 135.572700262, 136.29489994, 136.272000074, 138.919100046, 
unit.000638, 1533.44880009, 1535.03909993, 1532.41020012, 1542.66320014, 1533.17810011, 1536.04890013, 1533.45210004, 1533.2038002, 1536.07430005, 1535.0400002, 1533.44680023, 1532.28260016, 1533.44850016, 1533.43450022, 1535.04769993, 
unit.000639, 1533.45780015, 1535.1394999, 1532.54330015, 1542.71480012, 1533.20350027, 1536.06680012, 1533.46320009, 1533.22870016, 1536.09200025, 1535.1407001, 1533.45600009, 1532.41520023, 1533.45760012, 1533.44750023, 1535.1473999, 
unit.000148, 143.75999999, 145.862299919, 142.558300257, 150.253100157, 143.436400175, 146.976500273, 143.763400078, 143.461500168, 147.003200054, 145.863100052, 143.757800102, 142.4308002, 143.75970006, 143.681500196, 145.90019989, 
unit.000149, 143.828799963, 145.962800026, 142.691100121, 150.303900242, 143.487000227, 147.008100271, 143.83220005, 143.51210022, 147.033300161, 145.964000225, 143.826600075, 142.563700199, 143.828400135, 143.758700132, 146.011499882, 
unit.000630, 1476.44210005, 1509.18129992, 1471.6730001, 1517.74790025, 1471.75320005, 1511.00990009, 1476.46150017, 1471.77880025, 1513.65980005, 1509.16620016, 1476.42150021, 1471.33520007, 1476.43970013, 1474.99360013, 1509.21300006, 
unit.000631, 1478.69990015, 1514.09839988, 1476.64170027, 1523.0624001, 1476.83790016, 1515.16020012, 1478.72050023, 1476.86350012, 1517.96010017, 1514.08280015, 1478.67750001, 1476.24150014, 1478.69740009, 1477.15590024, 1514.12579989, 
unit.000632, 1484.21760011, 1519.71650004, 1481.81230021, 1528.22220016, 1482.14170027, 1521.04480028, 1484.24640012, 1482.16850019, 1523.55470014, 1519.70130014, 1484.09790015, 1481.40570021, 1484.21510005, 1482.50630021, 1519.75519991, 
unit.000633, 1488.43350005, 1521.72839999, 1486.27260017, 1528.37880015, 1486.5314002, 1523.33360028, 1488.4533, 1486.55700016, 1525.65990019, 1521.71310019, 1488.41240001, 1485.69110012, 1488.43099999, 1486.90790009, 1521.76889992, 
unit.000634, 1513.76110005, 1517.29309988, 1512.80040026, 1523.15120006, 1513.41760015, 1518.82570028, 1513.79490018, 1513.44280028, 1518.85480022, 1517.29380012, 1513.75830007, 1512.67250013, 1513.76080012, 1513.74630022, 1517.35399985, 
unit.000635, 1518.86430001, 1522.21899986, 1517.9374001, 1532.43180013, 1518.55370021, 1523.12760019, 1518.8678, 1518.5789001, 1523.15270019, 1522.2197001, 1518.86230016, 1517.80990028, 1518.86409998, 1518.85220003, 1522.27200007, 
unit.000636, 1518.87300014, 1522.27259994, 1518.13320017, 1528.14970016, 1518.60510015, 1523.17960024, 1518.87850022, 1518.63030028, 1523.20500016, 1522.22010016, 1518.87120008, 1518.00620008, 1518.87280011, 1518.86310005, 1522.33870006, 
unit.000141, 137.486600161, 143.668900013, 136.633500099, 150.709400177, 137.125200272, 145.616400242, 137.490100145, 137.150400162, 145.641500235, 140.032700062, 137.484000206, 136.506400108, 137.486200094, 137.453700066, 143.71420002, 
unit.000193, 149.24450016, 151.401499987, 148.553200245, 156.997800112, 148.712000132, 153.085800171, 149.248000145, 148.737300158, 153.110800266, 151.40260005, 149.242300034, 148.425900221, 149.244199991, 149.168600082, 151.410099983, 
unit.000192, 149.169800043, 151.239500046, 148.420900106, 157.048600197, 148.711300135, 153.061600208, 149.173300028, 148.736500263, 153.086600065, 151.201700211, 149.167600155, 148.293800116, 149.169500113, 149.106100082, 151.277299881, 
unit.000199, 150.286200047, 152.307600021, 149.3525002, 157.252200127, 149.891400099, 153.238500118, 150.289700031, 149.916600227, 153.263600111, 152.30880022, 150.284100056, 149.224700212, 150.285900116, 150.260100126, 152.340999842, 
unit.000198, 150.261399984, 152.214999914, 149.220100164, 157.303000212, 149.890900135, 153.187600136, 150.264900208, 149.916100264, 153.212700129, 152.207600117, 150.259200096, 149.092400074, 150.261100054, 150.194500208, 152.253499985, 
unit.000472, 1014.08800006, 1042.3448, 1012.32590008, 1196.75500011, 1012.52970028, 1192.99070024, 1014.1032002, 1012.55530024, 1195.28520012, 1042.33450007, 1014.07250023, 1011.9927001, 1014.08599997, 1013.07000017, 1042.37919998, 
unit.000528, 1119.45009995, 1121.27390003, 1118.46800017, 1129.59700012, 1119.26000023, 1123.64770007, 1119.45370007, 1119.28510022, 1123.67310023, 1121.27520013, 1119.44800019, 1118.34010005, 1119.44980001, 1119.43510008, 1121.28139997, 
unit.000529, 1119.45920014, 1121.17260003, 1118.59910011, 1129.64840007, 1119.26040006, 1123.94360018, 1119.46700001, 1119.28560019, 1123.97080016, 1121.17320013, 1119.45730019, 1118.47210026, 1119.45889997, 1119.44870019, 1121.20709991, 
unit.000524, 1114.14960003, 1115.93490005, 1113.04600024, 1118.59860015, 1113.9848001, 1116.40160012, 1114.15310001, 1114.01000023, 1116.42700028, 1115.93560004, 1114.14740014, 1112.91820025, 1114.14919996, 1114.1348002, 1115.96950006, 
unit.000525, 1114.15880013, 1115.99639988, 1113.18570018, 1118.65070009, 1113.99360013, 1116.45230007, 1114.1657002, 1114.01900005, 1116.48340011, 1115.93650007, 1114.15700006, 1113.05120015, 1114.15860009, 1114.14810014, 1116.00519991, 
unit.000526, 1114.16950011, 1115.97009993, 1113.32060027, 1118.70140028, 1114.03600025, 1116.45330024, 1114.17790008, 1114.06410027, 1116.48280025, 1115.93610001, 1114.16760015, 1113.19310021, 1114.16919994, 1114.15770006, 1115.99580002, 
unit.000527, 1114.17849994, 1116.00569987, 1113.4539001, 1124.08240008, 1114.04470015, 1116.5092001, 1114.18860006, 1114.0703001, 1116.53830028, 1115.93700004, 1114.17670012, 1113.32620025, 1114.17830014, 1114.16820002, 1116.04149985, 
unit.000520, 1108.00230002, 1109.7026, 1107.51180005, 1118.75250006, 1107.72010016, 1111.46370006, 1108.00590014, 1107.74520016, 1111.48890018, 1109.7031002, 1108.00020003, 1107.38250017, 1108.00200009, 1107.99000001, 1109.73539996, 
unit.000521, 1108.01090002, 1109.73609996, 1107.65330029, 1118.80350018, 1107.72870016, 1111.51240015, 1108.01850009, 1107.75410008, 1111.53760028, 1109.70370007, 1108.00900006, 1107.5177002, 1108.01060009, 1108.00090003, 1109.74479985, 
unit.000522, 1109.14090014, 1110.51390004, 1107.78850007, 1118.85440016, 1108.79810023, 1111.51490021, 1109.14440012, 1108.82320023, 1111.53990006, 1110.51490021, 1109.13890004, 1107.66060019, 1109.14059997, 1109.11070013, 1110.52259994, 
unit.000523, 1109.15350008, 1110.61430001, 1107.92190027, 1118.90510011, 1108.80680013, 1111.56350017, 1109.15850019, 1108.83200026, 1111.58860016, 1110.61550021, 1109.15170002, 1107.79360008, 1109.15330005, 1109.13960004, 1110.63059998, 
unit.000296, 163.888600111, 949.013000011, 162.759900093, 960.602600098, 163.635800123, 952.774100065, 163.892199993, 163.661000252, 957.25600028, 949.013600111, 163.885900021, 162.631900072, 163.888200045, 163.868500233, 949.122099876, 
unit.000297, 163.937000036, 892.749899864, 162.895000219, 899.69870019, 163.686700106, 893.424600124, 163.942800045, 163.711700201, 897.78030014, 892.75090003, 163.930000067, 162.767000198, 163.93659997, 163.887500048, 892.799799919, 
unit.000294, 163.507800102, 815.086600065, 162.492100239, 896.01940012, 162.607500076, 889.153600216, 163.511400223, 162.632600069, 893.398200274, 815.084300041, 163.505200148, 162.364900112, 163.507400036, 163.319800138, 815.118599892, 
unit.000295, 163.526000023, 804.778599977, 162.6256001, 899.750500202, 162.658400059, 893.198000193, 163.542400122, 162.683600187, 897.51120019, 804.772600174, 163.523400068, 162.498500109, 163.525599957, 163.506400108, 804.858399868, 
unit.000292, 163.282299995, 826.386800051, 162.223800182, 892.344500065, 162.55670023, 884.817200184, 163.286000013, 162.581800222, 889.12740016, 826.387600183, 163.279700041, 162.096300125, 163.281900167, 163.236600161, 826.433399916, 
unit.000293, 163.320100069, 822.55189991, 162.358100176, 896.070900202, 162.557200193, 888.944400072, 163.330700159, 162.58220005, 893.171900272, 822.552700043, 163.317600012, 162.230600119, 163.319800138, 163.282200098, 822.583099842, 
unit.000359, 172.006299973, 937.258300066, 171.385900259, 1040.06220007, 171.454200268, 1033.64650011, 172.027100086, 171.479400158, 1037.89730024, 937.259100199, 172.00330019, 171.258300066, 172.005800009, 171.92050004, 937.305999994, 
unit.000358, 171.921800137, 927.618900061, 171.253100157, 1031.37800026, 171.450700283, 1024.73400021, 171.940700054, 171.476000071, 1029.10360026, 927.619800091, 171.919200182, 171.124900103, 171.92140007, 171.908200026, 927.668400049, 
unit.000357, 171.909600019, 844.112400055, 171.12010026, 1031.46440005, 171.403300285, 1024.73320007, 171.915800095, 171.428500175, 1029.11660028, 844.113400221, 171.906800032, 170.992200136, 171.909199953, 171.880200148, 844.159699917, 
unit.000356, 171.881700039, 925.902799845, 170.986700058, 1026.88150024, 171.399600267, 1020.40900016, 171.885400057, 171.424800158, 1024.70660019, 925.806400061, 171.878900051, 170.856100082, 171.881200075, 171.843200207, 925.928600073, 
unit.000355, 171.844700098, 837.175799847, 170.850800276, 1026.93400025, 171.352100134, 1020.40390015, 171.848400116, 171.37740016, 1024.70720005, 837.176600218, 171.84190011, 170.722900152, 171.844200134, 171.674300194, 837.21359992, 
unit.000354, 171.675800085, 899.082599878, 170.71780014, 1022.41530013, 171.348500252, 1014.90630007, 171.679400206, 171.373700142, 1020.38290024, 899.083200216, 171.673100233, 170.59010005, 171.675300121, 171.63830018, 899.127899885, 
unit.000353, 171.639699936, 935.552099943, 170.585300207, 1022.46590018, 171.301300287, 1014.68680024, 171.657500029, 171.326300144, 1020.37780023, 935.553200006, 171.636400223, 170.457700253, 171.639300108, 171.602600098, 935.587599993, 
unit.000352, 171.604099989, 828.891499996, 170.452000141, 1018.16020012, 171.297400236, 1010.26360011, 171.613100052, 171.322700262, 1014.88010025, 828.809200048, 171.60130024, 170.323200226, 171.603700161, 171.585300207, 828.942399979, 
unit.000351, 171.586699963, 894.759000063, 170.318000078, 1018.08270025, 171.250200272, 1010.01990008, 171.590300083, 171.275400162, 1014.66040015, 894.759600163, 171.583900213, 170.19020009, 171.586300135, 171.53820014, 894.814599991, 
unit.000350, 170.751899958, 836.572299957, 170.185000181, 1013.78650022, 170.219600201, 1005.79090023, 170.755500078, 170.244700193, 1010.23700023, 836.573000193, 170.749300003, 170.057700157, 170.75150013, 170.693700075, 836.64989996, 
unit.000599, 1204.19480014, 1207.10699987, 1202.99160028, 1213.34960008, 1203.6342001, 1208.40390015, 1204.2026, 1203.65930009, 1208.42910028, 1207.00010014, 1204.19290018, 1202.84710026, 1204.19449997, 1204.18400002, 1207.13599992, 
unit.000598, 1204.18519998, 1207.04229999, 1202.84190011, 1213.40080023, 1203.6327002, 1208.36170006, 1204.19130015, 1203.65810013, 1208.38690019, 1206.99920011, 1204.18330002, 1202.71270013, 1204.18490005, 1204.17460012, 1207.07259989, 
unit.000452, 968.238300085, 991.496299982, 965.24450016, 1168.96410012, 965.988500118, 1164.22590017, 968.2506001, 966.01390028, 1166.51000023, 991.488100052, 968.225500107, 964.94080019, 968.236700058, 967.46510005, 991.535599947, 
unit.000453, 970.601500034, 994.114099979, 968.811500072, 1174.6887002, 969.068300247, 1167.23300028, 970.615500212, 969.093700171, 1169.68230009, 994.105700016, 970.457100153, 968.495300055, 970.569100142, 969.682100058, 994.149100065, 
unit.000454, 971.515500069, 997.027199984, 969.37010026, 1174.82010007, 970.22630024, 1167.1802001, 971.528300047, 970.25150013, 1169.68560028, 997.018600225, 971.502600193, 968.851800203, 971.513900042, 970.729600191, 997.03760004, 
unit.000455, 974.910200119, 1000.24549985, 972.861200094, 1174.87460017, 973.332000256, 1169.73660016, 974.922800064, 973.357200146, 1172.03060007, 1000.23720002, 974.897300005, 972.560800076, 974.908600092, 973.92930007, 1000.2651999, 
unit.000456, 975.75150013, 999.639100075, 973.19170022, 1180.23890018, 973.435300112, 1172.25860023, 975.764600039, 973.461000204, 1174.83950019, 999.630200148, 975.738200188, 972.908400059, 975.749799967, 974.907500029, 999.648499966, 
unit.000457, 979.109300137, 1003.75959992, 977.076700211, 1180.29610014, 977.676900148, 1172.28990006, 979.122500181, 977.702200174, 1174.84020019, 1003.7506001, 979.095800161, 976.644500256, 979.107599974, 978.146300077, 1003.79359984, 
unit.000591, 1197.85090017, 1199.58159995, 1196.94580007, 1202.74540019, 1197.21540022, 1200.34260011, 1197.85420012, 1197.24080014, 1200.36780024, 1199.58260012, 1197.84890008, 1196.81820011, 1197.8506, 1197.83690023, 1199.59060001, 
unit.000590, 1193.41690016, 1196.94849992, 1192.01030016, 1202.7972002, 1192.07930017, 1197.96630025, 1193.42820001, 1192.10440016, 1197.99150014, 1196.8743, 1193.4151001, 1191.8834002, 1193.41670012, 1193.40630007, 1197.00300002, 
unit.000593, 1197.86940002, 1199.59119987, 1197.24590015, 1202.84850025, 1197.26670027, 1200.39430022, 1197.87520003, 1197.29160023, 1200.41950011, 1199.58310008, 1197.86750007, 1197.11430025, 1197.86910009, 1197.85920024, 1199.59909987, 
unit.000592, 1197.86030006, 1199.59969997, 1197.10850024, 1202.89900017, 1197.26580024, 1200.3835001, 1197.86510015, 1197.29100013, 1200.40870023, 1199.58350015, 1197.8585, 1196.95240021, 1197.86010003, 1197.84960008, 1199.6078999, 
unit.000595, 1199.0703001, 1201.92219996, 1197.51300025, 1208.26840019, 1198.34540009, 1202.99490023, 1199.07470012, 1198.37060022, 1203.02040029, 1201.88850021, 1199.06840014, 1197.38490009, 1199.07000017, 1199.05120015, 1201.93089986, 
unit.000594, 1199.05250001, 1201.88689995, 1197.37920022, 1208.32340026, 1198.34490013, 1202.97800016, 1199.0559001, 1198.37010026, 1203.00320005, 1201.88810015, 1199.05050015, 1197.25170016, 1199.05220008, 1199.03860021, 1201.92159986, 
unit.000597, 1204.17569995, 1207.07319999, 1202.70720005, 1213.86870027, 1203.57700014, 1208.35240006, 1204.18060017, 1203.60630012, 1208.37780023, 1206.99970007, 1204.17390013, 1202.57770014, 1204.17540002, 1204.16490006, 1207.10640001, 
unit.000596, 1204.16630006, 1206.99779987, 1202.56980014, 1213.92170024, 1203.57610011, 1208.29950023, 1204.16970015, 1203.60560012, 1208.32480025, 1206.99870014, 1204.16420007, 1202.43030024, 1204.16600013, 1204.15340018, 1207.04159999, 
unit.000177, 147.700400114, 149.874599934, 146.420300245, 157.455300093, 147.277100086, 151.779500246, 147.703900099, 147.302300215, 151.804900169, 149.79090023, 147.698200226, 146.293000221, 147.700099945, 147.626700163, 149.886399984, 
unit.000279, 161.495300055, 164.601700068, 160.482100248, 170.12010026, 161.172600269, 165.878000259, 161.499100208, 161.197700262, 165.903000116, 164.602200031, 161.492400169, 160.354300261, 161.495000124, 161.43840003, 164.666199923, 
unit.000175, 146.819100142, 148.68479991, 146.15410018, 157.556800127, 146.199400187, 149.675000191, 146.822500229, 146.224500179, 149.700100183, 148.685900211, 146.816900015, 146.026300192, 146.818799973, 146.705600023, 148.721699953, 
unit.000174, 146.706799984, 148.618999958, 146.02030015, 157.607200146, 146.19810009, 149.64620018, 146.710200071, 146.223400116, 149.671300173, 148.585200071, 146.704600096, 145.892900229, 146.706500053, 146.66140008, 148.62680006, 
unit.000173, 146.66260004, 148.498600006, 145.887200117, 157.657800198, 146.148600101, 149.594800234, 146.666100025, 146.17380023, 149.619900227, 148.484100103, 146.66050005, 145.759800196, 146.66230011, 146.597600222, 148.520299911, 
unit.000172, 146.598799944, 148.583600044, 145.755000114, 157.708900213, 146.147200108, 149.623900175, 146.602300167, 146.172400236, 149.649200201, 148.584800005, 146.596600056, 145.627500057, 146.598500013, 146.550600052, 148.618299961, 
unit.000171, 146.551900148, 148.482500076, 145.622100115, 157.759800196, 146.097600222, 149.572900057, 146.555299997, 146.122800112, 149.598200083, 148.48360014, 146.549700022, 145.494700193, 146.551599979, 146.486600161, 148.497900009, 
unit.000170, 146.487800121, 148.409800053, 145.488700151, 157.810600281, 146.096300125, 149.543600082, 146.491300106, 146.121500254, 149.568800211, 148.3829, 146.48570013, 145.361600161, 146.487499952, 146.458400011, 148.472800016, 
unit.000270, 160.399000168, 162.71969986, 159.282100201, 166.080700159, 159.940700054, 163.668000221, 160.40260005, 159.966100216, 163.693300247, 162.685300112, 160.396500111, 159.15440011, 160.398600101, 160.318600178, 162.7579, 
unit.000271, 160.432199955, 162.582999945, 159.415800095, 166.131600142, 159.941200256, 163.616900206, 160.435900211, 159.96660018, 163.642000198, 162.58370018, 160.429900169, 159.28730011, 160.431900024, 160.398700237, 162.634000063, 
unit.000272, 160.4921, 162.845900059, 159.548900127, 166.182400227, 159.992300272, 163.720400095, 160.495700121, 160.01760006, 163.745500088, 162.686300039, 160.486100197, 159.421300173, 160.49180007, 160.432100058, 162.88499999, 
unit.000273, 160.572000027, 162.75880003, 159.681200266, 166.234300137, 159.992800236, 163.717900276, 160.575700045, 160.018000126, 163.743000269, 162.685700178, 160.56430006, 159.553900242, 160.57159996, 160.492900133, 162.84469986, 
unit.000274, 160.639699936, 162.635200024, 159.815700054, 166.286300182, 160.043300152, 163.666900158, 160.643100023, 160.068400145, 163.692000151, 162.584200144, 160.632100105, 159.686300278, 160.639300108, 160.569400072, 162.718699932, 
unit.000275, 160.683599949, 829.112499952, 159.948900223, 881.50270009, 160.043800116, 874.902100086, 160.690000057, 160.068800211, 880.345900059, 829.113300085, 160.681000233, 159.820900202, 160.683300018, 160.633300066, 829.181499958, 
unit.000179, 147.809000015, 149.942899942, 146.687200069, 157.861400127, 147.328400135, 151.830800056, 147.812400103, 147.353700161, 151.856100082, 149.892100096, 147.806800127, 146.558900118, 147.808700085, 147.782500029, 149.950999975, 
unit.000178, 147.783800125, 149.890500069, 146.553500175, 157.912200212, 147.327900171, 151.802000284, 147.787200212, 147.353200197, 151.827100277, 149.891700029, 147.781500101, 146.425900221, 147.783400059, 147.699100018, 149.942199945, 
unit.000188, 148.989000082, 151.031499863, 147.887700081, 158.013800144, 148.609600067, 152.93290019, 148.992400169, 148.634800196, 152.958000183, 150.998800039, 148.986800194, 147.759900093, 148.988700151, 148.937400103, 151.102400064, 
unit.000189, 149.03550005, 151.144899845, 148.021000147, 158.064400196, 148.610100269, 152.98390007, 149.039000034, 148.635300159, 153.009100199, 151.100000143, 149.033400059, 147.893100262, 149.035200119, 148.987700224, 151.179399967, 
unit.000182, 147.87590003, 814.073299885, 147.090600252, 821.850300074, 147.430100203, 814.265500069, 147.888200045, 147.455200195, 818.597600222, 814.07400012, 147.873800039, 146.959200144, 147.8756001, 147.867300034, 814.105000019, 
unit.000183, 147.88409996, 799.925600052, 147.223000288, 821.901300192, 147.430600166, 814.549200058, 147.898600101, 147.455800056, 818.742500067, 799.920000076, 147.882000208, 147.095700264, 147.88380003, 147.874700069, 799.980099916, 
unit.000180, 147.859699965, 149.991699934, 146.820500135, 158.115800142, 147.379100084, 151.853100061, 147.863300085, 147.404300213, 151.87830019, 149.992900133, 147.857400179, 146.692300081, 147.859400034, 147.807700157, 149.998899937, 
unit.000181, 147.868499994, 792.951200008, 146.953600168, 811.568700075, 147.379700184, 794.610300064, 147.876300097, 147.40500021, 810.297100067, 792.947000027, 147.866400003, 146.825600147, 147.868200064, 147.858500004, 793.010200024, 
unit.000186, 148.896800041, 150.99729991, 147.621700287, 158.166500092, 148.508200169, 152.908800125, 148.900300026, 148.533400059, 152.933900118, 150.998100042, 148.894500017, 147.493800163, 148.896500111, 148.864100218, 151.030799866, 
unit.000187, 148.938600063, 151.102999926, 147.754500151, 158.217400074, 148.559200287, 152.95960021, 148.942000151, 148.584500074, 152.984700203, 150.999300003, 148.936400175, 147.626700163, 148.938300133, 148.895500183, 151.144299984, 
unit.000184, 147.891700029, 822.145999908, 147.356100082, 828.882600069, 147.481000185, 822.905100107, 147.909300089, 147.506100178, 827.33460021, 822.146800041, 147.889600039, 147.228200197, 147.891400099, 147.882900238, 822.182100058, 
unit.000185, 147.899199963, 810.636100054, 147.488900185, 825.372700214, 147.53180027, 818.624500275, 147.919300079, 147.557300091, 822.879100084, 810.636900187, 147.89710021, 147.36130023, 147.898900032, 147.890500069, 810.684499979, 
unit.000473, 1017.70790005, 1045.76670003, 1014.35270023, 1197.03290009, 1014.73820019, 1192.99450016, 1017.72310019, 1014.76740026, 1195.28440022, 1045.75610018, 1017.69220018, 1013.9071002, 1017.70580006, 1015.35550022, 1045.80040002, 
